date,username,content,retweets,likes
2022-09-12 06:11:34+00:00,ImranKhanPTI,"This shows how petrified they are of our rising popularity amongst the nation. Also, they know no one trusts them with their money given their record of loot &amp; plunder. So they sought to deny fundraising to aid flood victims just to get at me &amp; my Party. Unbelievable callousness.",10942,31616
2022-09-12 06:11:33+00:00,ImranKhanPTI,Imported govt of cabal of crooks &amp; their handlers stooped to new lows last night when they tried to blackout my telethon for flood relief fund raising. First they pressured channels not to air telethon. When some channels continued to air telethon they threatened cable operators.,16004,43707
2022-09-12 05:07:18+00:00,CMShehbaz,"On behalf of the people &amp; government of Pakistan, I wish to convey our sincere good wishes to His Majesty King Charles III on his accession to the throne. May the people of the United Kingdom continue to prosper under his benevolent reign 

@RoyalFamily @ClarenceHouse",490,2705
2022-09-11 12:41:36+00:00,CMShehbaz,"Kalsoom Bhabhi was a courageous &amp; fearless woman. Dignified &amp; soft-spoken, she fulfilled every role with near perfection. The moment one talked to her, one would be overwhelmed by her affection. She stood up for democracy &amp; constitution when time needed.May her soul rest in peace",978,4634
2022-09-11 04:35:22+00:00,CMShehbaz,A big thank you to UN SG @antonioguterres for his unprecedented support of the flood victims. His two-day visit has been critical in raising awareness about the human tragedy. Deeply touched by his empathy and leadership. Pakistan needs global support to overcome this challenge.,433,1741
2022-09-10 03:38:27+00:00,CMShehbaz,"Visited the British High Commission yesterday to offer my condolences on the passing of Her Majesty the Queen. I wrote in condolatory book that the Queen represented continuity, stability &amp; predictability in the face of monumental changes for the UK and Commonwealth nations.",567,3127
2022-09-09 16:53:02+00:00,CMShehbaz,"Had a very useful meeting with USAID Administrator Samantha Power this evening. She informed that the United States government has increased financial assitance by another $20 million, thus taking the aid volume to $51 million. We are grateful to the US for the continued support.",742,3576
2022-09-09 12:47:46+00:00,ImranKhanPTI,"Tomorrow our Gujranwala jalsa will be  last of our present phase of Haqiqi Azadi Movement. I will announce the next critical phase at the jalsa. Imported govt &amp; its handlers are so petrified that nation is standing firmly behind PTI they are desperately 
moving on Minus 1 formula",24810,69576
2022-09-09 11:58:08+00:00,CMShehbaz,Had a very productive meeting with UN Secretary General @antonioguterres earlier today. He has shown empathetic leadership to highlight sufferings of the flood victims. The international community should come forward to help Pakistan that is undergoing horrors of climate change.,498,2263
2022-09-08 18:14:06+00:00,CMShehbaz,"Deeply grieved at the passing of Her Majesty Queen Elizabeth II. Pakistan joins the UK &amp; other Commonwealth nations in mourning her death. My heartfelt condolences to the Royal Family, people &amp; government of the UK. 

@10DowningStreet @RoyalFamily",653,3127
2022-09-08 16:49:06+00:00,CMShehbaz,"On behalf of the government and the people of Pakistan, I convey our most sincere prayers and thoughts to Her Majesty Queen Elizabeth II for her early and complete recovery.",760,5375
2022-09-08 16:31:17+00:00,CMShehbaz,"First, given magnitude of challenge, we should forge unity. It is time we put welfare of flood victims at center of our priorities &amp; left politics for another day. Two, I reiterated all local &amp; international donations &amp; assistance will be audited by AGP &amp; international aduit firm",193,851
2022-09-08 16:31:17+00:00,CMShehbaz,"Just concluded a very exhausitive session with the national media bodies in which they were briefed about the scale of flood calamity, current status of rescue &amp; relief efforts &amp; the upcoming challenge of rehabilitation. My talk on the occasion primarily consisted of two points.",521,2267
2022-09-08 04:14:01+00:00,CMShehbaz,"Two news stories published in globally respected Economist have validated what we have been saying about Imran Niazi. In its latest issue, the magazine wrote that Niazi ""blew up"" IMF deal &amp; is ""exploiting the disaster to score political points"". 

He is out to undermine Pakistan.",1679,5208
2022-09-07 17:31:12+00:00,CMShehbaz,Wow 🇵🇰 … thank you Naseem for such an amazing finish 👏,4194,35548
2022-09-07 06:49:45+00:00,ImranKhanPTI,"Interested only in saving its looted wealth through NRO2, this fascist govt of cabal of crooks &amp; their backers are willing to harm the interests of Pakistan simply out of fear of PTI's soaring popularity. Utterly callous &amp; unacceptable. #EnoughlsEnough",15150,40525
2022-09-07 06:49:43+00:00,ImranKhanPTI,Imported govt is so fearful of the nation rising in support of my message of Haqiqi Azadi that they are imposing complete blackout of my speeches not only from mainstream media but also by blocking YouTube. Digital censorship hurts entire IT sector &amp; damages Pak's image globally.,23496,65268
2022-09-07 04:48:34+00:00,CMShehbaz,I extend my congratulations to Her Excellency @trussliz on her appointment as Prime Minister of the United Kingdom. The UK is Pakistan's time-tested friend and one of our largest trading &amp; development partners. I am keen to work with her to further promote our historic relations.,543,3190
2022-09-06 16:45:09+00:00,CMShehbaz,Our special gratitude to the UAE government for its continued support to the flood victims including the establishment of humanitarian corridor b/w our two brotherly countries. I also thank the UAE Red Crescent for launching donation campaign to support the flood relief efforts.,660,2744
2022-09-06 10:12:35+00:00,CMShehbaz,"Federal cabinet today decided to increase the cash assistance from Rs. 28 billion to Rs. 70 billion as one-time payment at the rate of Rs. 25,000 per family. This increase was made keeping in view the scale &amp; extent of flood damage. The money is being distributed through BISP.",747,3191
2022-09-06 06:16:14+00:00,ImranKhanPTI,Am following intense propaganda launched by PDM cabal of crooks against me.This stems from their being petrified of PTI's soaring popularity. Today in Peshawar jalsa I will give proper reply to all those who have deliberately been distorting my words to malign me.Enough is enough,26796,70349
2022-09-06 04:52:38+00:00,CMShehbaz,"As Pakistan grapples with the historic floods &amp; other challenges, we need to summon the spirit of 1965. National unity is our greatest strength. Anyone intending to hurt the bond between our armed forces &amp; people is not a friend of Pakistan. Let us fortify this bond of One Nation",202,919
2022-09-06 04:52:37+00:00,CMShehbaz,The whole nation comes together today in paying homage to our martyrs &amp; Ghazis who put their lives on the line to defend the motherland against the Indian aggression. Together our armed forces &amp; people thwarted the Indian machinations to undermine our territorial integrity.,567,2637
2022-09-05 15:43:09+00:00,CMShehbaz,"Deeply saddened by the loss of precious lives as a result of the earthquake in #Sichuan, China. We offer our profound condolences and most sincere sympathies to the bereaved families and stand by the government and people of 🇨🇳 in this tragedy.",652,3223
2022-09-05 15:04:38+00:00,CMShehbaz,I extend my felicitations to @trussliz on being elected leader of the Conservative Party. The election reflects the high confidence placed by Tory membership in her vision and policies.,436,2244
2022-09-05 12:10:37+00:00,ImranKhanPTI,I just met my team &amp; am now devising a policy of how we can contribute to alleviate the suffering of the people of Sindh from the devastating floods. We will start by donating Rs 1 billion from the funds collected from the telethon.,15112,48401
2022-09-05 06:03:39+00:00,ImranKhanPTI,"In addition, the three Barrages that are part of RUDA shall conserve water thereby recharging our depleting groundwater. #floods #water #rivers",6840,23497
2022-09-05 06:03:38+00:00,ImranKhanPTI,"In Ravi city, RUDA successfully conducted tests to convert toxic waste water into water fit for aquatic life. These treatment plants shall be the first of their kind on municipal level to convert Ravi into fresh perennial body.",7491,25707
2022-09-05 06:03:37+00:00,ImranKhanPTI,"As Pakistan is ravaged by floods, our people need to understand the disastrous impact of global climate change that results in droughts &amp; then floods. It's imperative that we bring major changes to our environment through forests, dams, barrages &amp; waste water treatment plants.",11544,37874
2022-09-05 04:52:03+00:00,CMShehbaz,Imran Niazi’s despicable utterances to malign institutions are touching new levels every day. He is now indulging in direct mud-slinging &amp; poisonous allegations against Armed Forces &amp; its leadership. His nefarious agenda is clearly to disrupt &amp; undermine Pakistan.,1451,5601
2022-09-04 18:06:27+00:00,ImranKhanPTI,Congratulations Team Pakistan for a great fight back and win; and for keeping your nerve under pressure. This was a much needed morale booster for the nation at a difficult time.,39120,162574
2022-09-04 16:36:18+00:00,CMShehbaz,"Deeply indebted to His Highness the Aga Khan for contribution of $10 million for the flood victims in Pakistan. In a telephonic chat with Prince Rahim Aga Khan today, I requested His Highness to play his role in raising awareness about flood situation in international community.",1080,4825
